osm_id,code,fclass,name,geometry
4555791430,2511,convenience,Power Market,POINT (-121.9580779 38.0263416)
4555819570,2501,supermarket,Mi Tierra,POINT (-121.9480092 38.026264)
4555862465,2501,supermarket,Safeway,POINT (-121.943476 38.0161167)
4556083432,2501,supermarket,La Chicana Market,POINT (-121.933659 38.0264699)
4556083435,2511,convenience,Power Market,POINT (-121.9275577 38.0263713)
4556083443,2501,supermarket,Bill Bly's Ranch Market,POINT (-121.9438266 38.0265163)
4556083446,2501,supermarket,Del Valle Produce,POINT (-121.9614961 38.0343242)
4556360352,2511,convenience,Pearl Market,POINT (-122.4391164 37.780703)
4557932441,2511,convenience,Power Market,POINT (-121.9424637 38.0204953)
4564425341,2016,market_place,Pupuseria Casa Del Alfarrero,POINT (-121.9335154 38.0269876)
4564626093,2501,supermarket,Grocery Outlet,POINT (-122.487636 37.7797491)
4567639901,2501,supermarket,Norelpom Natural Foods,POINT (-123.1857301 40.5542001)
4567868784,2505,department_store,Big Lots,POINT (-120.959038 37.6682613)
4567956949,2511,convenience,ampm,POINT (-122.2780684 37.8139712)
4571196183,2511,convenience,Europa Plus,POINT (-122.4770735 37.7806284)
4574206604,2511,convenience,Alliance,POINT (-121.94271 38.0264828)
4578423704,2511,convenience,Fast Fill Market,POINT (-122.4423906 37.7993684)
4578643987,2511,convenience,BiRite Liquor,POINT (-122.2809256 37.8623483)
4578643988,2511,convenience,Bob's Liquors market,POINT (-122.2798565 37.8561008)
4578653090,2511,convenience,Food Town Market,POINT (-122.2784205 37.8516372)
4581998149,2511,convenience,DJ Market,POINT (-121.4741501 38.5764914)
4582002103,2511,convenience,7-Eleven,POINT (-121.9859436 38.3355513)
4582002104,2501,supermarket,Raley's,POINT (-121.954517 38.3366712)
4585618692,2501,supermarket,Mar-Val's Main Street Market,POINT (-120.224262 37.8403301)
4589631152,2505,department_store,Marshalls,POINT (-122.273581 38.2863039)
4590163448,2511,convenience,Tower Liquor,POINT (-121.4924993 38.5620337)
4590173466,2511,convenience,Taylor's Market,POINT (-121.4889435 38.551828)
4593719026,2511,convenience,Charlie's Market,POINT (-122.4985935 37.7608786)
4610544343,2511,convenience,7-Eleven,POINT (-122.3107291 38.3012926)
4611235501,2501,supermarket,Safeway,POINT (-122.248783 37.8347336)
4611578313,2511,convenience,7-Eleven,POINT (-121.3242739 38.0191104)
4611578318,2501,supermarket,Save Mart,POINT (-121.321243 38.0178015)
4611578321,2501,supermarket,Smart & Final Extra!,POINT (-121.322596 38.0198085)
4611578323,2505,department_store,TJ Maxx,POINT (-121.3221384 38.0197459)
4611731078,2528,greengrocer,La Mission Market,POINT (-122.4193276 37.7636074)
4612232971,2511,convenience,Kwikee Mart,POINT (-122.2973371 38.3156127)
4613804468,2528,greengrocer,City Produce,POINT (-122.4075317 37.7798443)
4613888429,2511,convenience,Amro Market,POINT (-122.4250252 37.8023727)
4613888436,2511,convenience,Mr. Liquor,POINT (-122.4221293 37.8053656)
4614039300,2511,convenience,SunMoon Market,POINT (-122.4076485 37.7978842)
4614039301,2528,greengrocer,Tai Hing Market,POINT (-122.4081496 37.7975727)
4614040397,2511,convenience,Cao Kee Market,POINT (-122.4090934 37.7977088)
4615542657,2511,convenience,Valencia,POINT (-122.2926399 38.2814304)
4615542659,2501,supermarket,Grocery Outlet,POINT (-122.290877 38.2809103)
4616011734,2511,convenience,Summing Ho Trading Co.,POINT (-122.4069884 37.7971173)
4618046867,2016,market_place,Amal's Deli,POINT (-122.4457035 37.7702885)
4623128061,2511,convenience,7-Eleven,POINT (-122.2653634 38.2803293)
4624048568,2511,convenience,Super Sam,POINT (-122.4233634 37.7795814)
4625007238,2528,greengrocer,Chung Hing Produce Co.,POINT (-122.4099651 37.7966025)
4625016641,2528,greengrocer,Gold Coin Trading Co,POINT (-122.4097355 37.7966205)
4625090829,2511,convenience,Hyde & Turk Market,POINT (-122.4158417 37.7824628)
4625105134,2511,convenience,SF OrganiCA,POINT (-122.4172183 37.7824966)
4625108173,2501,supermarket,Jackson Market,POINT (-122.4149473 37.7948993)
4625139244,2511,convenience,Hyde St Gift and Snack Shop,POINT (-122.4154431 37.7819539)
4625139247,2511,convenience,Cadillac Market,POINT (-122.4157583 37.7834425)
4625185531,2511,convenience,Fox Market,POINT (-122.4173545 37.783207)
4625200056,2511,convenience,New Princess Market,POINT (-122.4160786 37.7836299)
4628177738,2511,convenience,Key Food Market,POINT (-122.4309984 37.7741397)
4628441088,2511,convenience,Geary & Hyde Market,POINT (-122.416346 37.7864467)
4628442789,2511,convenience,Hyde & O'Farrell Market,POINT (-122.4164164 37.7852604)
4628517639,2511,convenience,,POINT (-122.4179009 37.7843471)
4628517640,2016,market_place,Tuong Phong,POINT (-122.4166314 37.7844939)
4628615917,2511,convenience,Green Apple Market,POINT (-122.419776 37.7867497)
4628704335,2511,convenience,Super Mira,POINT (-122.4298727 37.7866375)
4630226706,2501,supermarket,New California Market,POINT (-122.4788199 37.7840258)
4631043963,2511,convenience,7-Eleven,POINT (-122.0585563 37.9316585)
4631688566,2016,market_place,Amigos,POINT (-122.4146073 37.7847633)
4631708920,2511,convenience,Young-Ellis Food Center,POINT (-122.412688 37.7850021)
4631727981,2511,convenience,Chinatown Bargain Depot,POINT (-122.4056942 37.7916382)
4631831950,2511,convenience,Franklin Market,POINT (-122.4259805 37.8006863)
4632085289,2511,convenience,Bay Food Mini Market,POINT (-122.4014511 37.7895104)
4633455258,2501,supermarket,WinCo Foods,POINT (-119.719699 36.7333331)
4637210183,2501,supermarket,J H Grocery and Liquor,POINT (-122.4182553 37.7944737)
4637773272,2511,convenience,Daldas Market,POINT (-122.4107195 37.784303)
4639432176,2511,convenience,7-Eleven,POINT (-122.429471 37.6238283)
4641873702,2511,convenience,,POINT (-122.4326679 37.4684101)
4642809827,2528,greengrocer,,POINT (-121.8573963 37.3334249)
4650632313,2511,convenience,7-Eleven,POINT (-122.255827 38.1793938)
4650632314,2511,convenience,Thai Market,POINT (-122.255065 38.1773916)
4650632315,2511,convenience,AC Food and Liquor,POINT (-122.255049 38.1772708)
4650647044,2511,convenience,7-Eleven,POINT (-122.0431554 37.9538308)
4650647046,2501,supermarket,Del Valle Supermercado,POINT (-122.0424318 37.9542722)
4650647053,2511,convenience,Concord Mini Mart,POINT (-122.0350709 37.9786544)
4655661873,2501,supermarket,Lucky,POINT (-121.82394 37.9906166)
4655661874,2511,convenience,Quick Stop,POINT (-121.8076235 37.9955017)
4661543003,2501,supermarket,Whole Foods Market,POINT (-122.4027236 37.7643298)
4661774510,2511,convenience,Journeys End Market,POINT (-123.4118104 40.3528936)
4664760803,2501,supermarket,Cell Pros,POINT (-119.7179935 36.7362918)
4665149990,2501,supermarket,Silver Creek Community Market,POINT (-121.780682 37.2879333)
4665254389,2501,supermarket,Lucky,POINT (-121.7901923 37.315107)
4675909552,2511,convenience,Gorilla Zone,POINT (-122.2693988 37.8396868)
4675909553,2511,convenience,Adeline Super Shop,POINT (-122.2705661 37.8500858)
4685660792,2501,supermarket,Lakshmi Bazaar,POINT (-121.9949523 37.3088946)
4693634740,2501,supermarket,Gus's Community Market,POINT (-122.391412 37.7742721)
4703912400,2501,supermarket,Lucky,POINT (-122.2297184 37.4567615)
4704557447,2501,supermarket,Trader Joe's,POINT (-122.4056288 37.785398)
4709221189,2501,supermarket,dd's Discounts,POINT (-121.9231145 37.3049149)
4714747788,2501,supermarket,Safeway,POINT (-121.8906989 37.3059439)
4726772297,2501,supermarket,Lucky,POINT (-122.6861153 38.4426503)
4726980052,2511,convenience,Bridgeport General Store and Deli,POINT (-119.2278759 38.2560647)
4729422391,2501,supermarket,Young's Payless IGA,POINT (-120.604447 37.938171)
4747926439,2505,department_store,JCPenney,POINT (-122.051404 38.2603424)
4747933347,2505,department_store,Macy's,POINT (-122.055306 38.2597684)
4747961243,2501,supermarket,FoodMaxx,POINT (-122.0642653 38.2479744)
4755290398,2501,supermarket,O'Briens,POINT (-121.0485105 37.6995089)
4755299659,2505,department_store,TJ Maxx,POINT (-121.061243 37.6925517)
4755628605,2511,convenience,Park Presidio Liquors,POINT (-122.4647446 37.7851234)
4770055625,2501,supermarket,Las Palmas,POINT (-121.9779781 37.3055747)
4770074021,2501,supermarket,Slavic Shop,POINT (-121.977355 37.306057)
4782300075,2505,department_store,Burlington,POINT (-122.042807 37.9732231)
4782301095,2501,supermarket,Las Montañas,POINT (-122.0410054 37.9740824)
4782303937,2511,convenience,Food Mart,POINT (-122.045986 37.9707742)
4783421225,2505,department_store,Napa Premium Outlets,POINT (-122.3030827 38.2960716)
4783809064,2511,convenience,Discount Cigarettes,POINT (-122.0267598 37.9755711)
4787716094,2510,general,Dillon Beach General Store,POINT (-122.9648635 38.2498602)
4805067272,2501,supermarket,Bel Air,POINT (-121.4454761 38.4220022)
4812135134,2511,convenience,P and M Market,POINT (-122.284347 37.8257262)
4812364281,2501,supermarket,Sprouts Farmers Market,POINT (-122.287196 37.9996551)
4812872622,2528,greengrocer,Saturday Farmers Market,POINT (-122.5085752 37.9465465)
4814284226,2511,convenience,,POINT (-119.7646827 37.6786151)
4823852260,2501,supermarket,Grocery Depot,POINT (-120.8347871 37.7715903)
4823879288,2511,convenience,7-Eleven,POINT (-120.8428939 37.7679994)
4823894234,2501,supermarket,Save Mart,POINT (-120.8319115 37.7707531)
4823927745,2501,supermarket,Mexico Market,POINT (-120.8400679 37.7689625)
4824241366,2511,convenience,7-Eleven,POINT (-122.0681131 37.9831286)
4824241808,2511,convenience,Valero,POINT (-122.0668857 37.9837085)
4840631551,2511,convenience,Oak Gourmet,POINT (-122.4273437 37.7742787)
4840631555,2511,convenience,Stewart's Grocery,POINT (-122.441416 37.7851816)
4844561922,2501,supermarket,,POINT (-122.4196735 37.6563514)
4852448016,2501,supermarket,Falletti Foods,POINT (-122.4389402 37.7733138)
4853716322,2511,convenience,Rip Curl,POINT (-121.926317 37.3664102)
4868818800,2511,convenience,The Oasis Market & Cafe,POINT (-120.0981087 37.4326323)
4880089221,2511,convenience,Mel's Market & Deli,POINT (-121.975486 36.9885689)
4880305861,2511,convenience,Hernandez Market,POINT (-121.9677576 36.9632032)
4887044206,2501,supermarket,Mercado Marlen,POINT (-122.1064291 37.4040341)
4892276923,2505,department_store,Ross,POINT (-121.809924 37.3120305)
4894447571,2511,convenience,“Smile” Market,POINT (-121.8939203 37.3460803)
4907668421,2511,convenience,Totem Deli & Bar,POINT (-118.852974 36.4736532)
4917628775,2501,supermarket,Lucky,POINT (-121.9057099 36.5426092)
4917629499,2511,convenience,Orchard Park Market,POINT (-121.7437356 36.9357515)
4917629503,2511,convenience,Fast Stop Market,POINT (-121.6400811 37.1113217)
4925215288,2511,convenience,Rhea's Market & Deli,POINT (-122.4215932 37.7599503)
4934813168,2511,convenience,Sam's Market,POINT (-122.4094856 37.7474973)
4934813428,2511,convenience,ABC Market,POINT (-122.4086665 37.7495179)
4935971323,2501,supermarket,Grocery Outlet,POINT (-119.992198 38.9206975)
4936005121,2505,department_store,Walmart,POINT (-120.8290516 38.704024)
4936654298,2511,convenience,,POINT (-121.9188794 37.3733692)
4937199876,2511,convenience,76,POINT (-121.9080763 37.3592182)
4942533434,2016,market_place,Mexican Farmers Market,POINT (-121.8530037 37.3055976)
4945079782,2511,convenience,Stop & Shop Market,POINT (-122.4183074 37.7489379)
4947655358,2511,convenience,Bayshore Market Deli & Liquor,POINT (-122.4055358 37.7430476)
4947854931,2511,convenience,N & V Liquor & Grocery,POINT (-122.4066298 37.7530496)
4951457181,2511,convenience,Tony's Market,POINT (-122.4074282 37.7528111)
4951872001,2511,convenience,Roxie Food Center,POINT (-122.4413672 37.7267869)
4951933672,2511,convenience,Shell,POINT (-121.903439 37.2406745)
4955428694,2501,supermarket,Nob Hill,POINT (-122.1208999 37.9924517)
4966546528,2511,convenience,Dinsmore Store,POINT (-123.6075888 40.4921099)
4971355326,2511,convenience,Hudson,POINT (-121.931758 37.3710873)
4972560087,2016,market_place,Moraga Produce,POINT (-122.1260378 37.8570456)
4972855027,2511,convenience,Andi's Market,POINT (-122.414204 37.7388099)
4972855028,2511,convenience,Pay Little Market,POINT (-122.4145587 37.7389842)
4983814523,2501,supermarket,Lao Jaleune Supermarket,POINT (-122.3478724 37.9375713)
4986176391,2501,supermarket,Lucky,POINT (-122.1027648 37.9949391)
4986970193,2501,supermarket,99 Ranch Market,POINT (-121.9330991 37.7063174)
4987263453,2501,supermarket,Eureka Natural Foods,POINT (-124.0999683 40.9448341)
4988977695,2511,convenience,Park & Hester Food & Liquor,POINT (-121.9192853 37.3298207)
4989314688,2511,convenience,Valero,POINT (-121.961981 37.3845616)
5009361377,2511,convenience,Miner's Mart,POINT (-120.2607457 37.8224008)
5018469890,2501,supermarket,Apni Mandi Farmers Market,POINT (-121.874888 37.4184353)
5038595323,2505,department_store,Target,POINT (-122.4770048 37.72663)
5061169918,2511,convenience,Europa Express,POINT (-122.509954 37.7742945)
5072660829,2511,convenience,Superette Market,POINT (-121.5061452 38.5501567)
5080242674,2501,supermarket,Grocery Outlet,POINT (-121.911531 37.4286315)
5096595709,2511,convenience,Shastina Food Mart,POINT (-122.3550387 41.4752989)
5106546096,2511,convenience,Manton Corners,POINT (-121.8702714 40.4348937)
5110357106,2501,supermarket,Safeway,POINT (-122.0944654 37.411191)
5125007809,2511,convenience,Sav Mor Food Mart,POINT (-122.075206 37.3852456)
5125211237,2501,supermarket,Đại Thành Supermarket,POINT (-121.873594 37.3967363)
5125230030,2511,convenience,7-Eleven,POINT (-121.8423786 37.3700843)
5125317311,2511,convenience,7-Eleven,POINT (-121.8358412 37.37587)
5125341637,2505,department_store,Marshalls,POINT (-121.8424644 37.3720189)
5125341638,2501,supermarket,Cardenas,POINT (-121.8422079 37.3716587)
5127223603,2528,greengrocer,Mi Tienda Supermarket,POINT (-122.0758858 37.3977578)
5127710511,2511,convenience,Talmage Market,POINT (-123.1664551 39.1333951)
5153772161,2501,supermarket,Safeway,POINT (-122.3154601 37.9222203)
5157300623,2511,convenience,Stop and Go Market,POINT (-122.324522 37.9489917)
5158768022,2501,supermarket,Commissary (military only),POINT (-121.8120196 36.6448437)
5158866521,2511,convenience,Navy Exchange (NEX),POINT (-121.8727402 36.5996278)
5178905281,2501,supermarket,Harvest Market,POINT (-122.603007 38.1226968)
5188946023,2501,supermarket,Lucky,POINT (-121.994635 37.8130589)
5199035784,2505,department_store,Target,POINT (-121.9318096 37.706658)
5199035788,2505,department_store,Burlington,POINT (-121.930946 37.7050994)
5199297803,2505,department_store,Ross,POINT (-121.9314355 37.70207)
5199297805,2505,department_store,Marshalls,POINT (-121.9321261 37.7018599)
5207580624,2501,supermarket,Patel indian Grocery,POINT (-121.9474766 37.7716357)
5215295833,2505,department_store,TJ Maxx,POINT (-122.0598776 37.9721981)
5222768492,2511,convenience,Ashbury Market,POINT (-122.4465288 37.7670881)
5225380277,2511,convenience,7-Eleven,POINT (-122.060488 37.910924)
5246517734,2511,convenience,Marathon,POINT (-122.2910605 40.4526204)
5249822272,2501,supermarket,Trader Joe's,POINT (-121.8770007 37.6969236)
5261431338,2528,greengrocer,Health Unlimited,POINT (-122.076777 37.6967601)
5261431339,2505,department_store,Ross,POINT (-122.0765624 37.6967591)
5267116512,2511,convenience,College Creek Marketplace,POINT (-124.0798697 40.8740161)
5271013151,2511,convenience,Giant’s Cupboard,POINT (-124.0785718 40.8786764)
5274519618,2501,supermarket,Walmart Neighborhood Market,POINT (-121.3990868 38.6170218)
5274568988,2505,department_store,TJ Maxx,POINT (-121.400012 38.6198699)
5274568992,2501,supermarket,Trader Joe's,POINT (-121.400195 38.6185413)
5274569004,2505,department_store,Ross,POINT (-121.3990464 38.6198573)
5276287053,2501,supermarket,Smart & Final,POINT (-121.477035 38.628318)
5276563123,2511,convenience,ExtraMile,POINT (-121.4760174 38.6108903)
5276563161,2511,convenience,7-Eleven,POINT (-121.4751014 38.6110234)
5279034139,2501,supermarket,Whole Foods Market,POINT (-122.058797 37.9740558)
5281051126,2501,supermarket,Trader Joe's,POINT (-122.0561587 37.979301)
5281436759,2505,department_store,Marshalls,POINT (-121.5105925 38.6602036)
5284956539,2511,convenience,Bings,POINT (-121.448349 38.6540937)
5285021251,2511,convenience,ampm,POINT (-121.4562754 38.6436096)
5285324022,2511,convenience,7-Eleven,POINT (-122.027376 37.540145)
5302500269,2511,convenience,Lakeshore Produce,POINT (-122.243835 37.8106062)
5305448128,2511,convenience,7-Eleven,POINT (-122.1467636 38.050469)
5307453841,2505,department_store,JCPenney,POINT (-122.061262 37.9696169)
5307453843,2505,department_store,Macy's,POINT (-122.0596014 37.9668242)
5307516170,2505,department_store,Macy's,POINT (-121.814462 37.3259896)
5307516171,2505,department_store,JCPenney,POINT (-121.8126645 37.326484)
5309751258,2501,supermarket,La Victoria Supermercado,POINT (-121.4463701 38.6132573)
5311107139,2511,convenience,Fort Mason Market and Deli,POINT (-122.427797 37.7998816)
5311527030,2501,supermarket,Save Mart,POINT (-121.410185 38.4807614)
5312287350,2501,supermarket,Save Mart,POINT (-121.373098 38.4248364)
5314002500,2505,department_store,Ross,POINT (-122.4819385 37.7003936)
5315002821,2511,convenience,7-Eleven,POINT (-122.4689789 37.6496499)
5315466469,2511,convenience,Friends Liquor Groceries,POINT (-122.4331305 37.7860068)
5315596634,2501,supermarket,Walmart Neighborhood Market,POINT (-121.3249 38.6625991)
5315597553,2501,supermarket,Walmart Neighborhood Market,POINT (-121.763685 38.661335)
5315597756,2501,supermarket,Walmart Supercenter,POINT (-121.304762 38.289653)
5315597931,2501,supermarket,Walmart Neighborhood Market,POINT (-121.951128 38.350599)
